 ,Weekly_Sales
263286,7282.021800000009
263287,1647.0327000000011
263288,1542.4311999999993
263289,1520.695399999999
263290,23383.617399999992
263291,312.8934
263292,1562.2028999999995
263293,50776.30660000002
263294,24335.66970000001
263295,3590.2394000000018
263296,4990.599400000003
263297,105.53149999999998
263298,1258.098599999999
263299,8257.702800000003
263300,7943.765099999998
263301,5294.248500000008
263302,33241.7578
263303,51439.77359999999
263304,5291.100300000006
263305,13993.733000000006
263306,240.6165000000002
263307,28679.40549999999
263308,39.2955
263309,44631.67749999999
263310,248.2387999999998
263311,7218.156899999991
263312,574.5075000000002
263313,38308.569800000005
263314,33429.66129999998
263315,2192.217599999998
263316,17594.4639
263317,98.19020000000005
263318,734.1079999999997
263319,20093.1585
263320,2807.165900000001
263321,4020.3676000000014
263322,21095.9463
263323,25548.6857
263324,1782.5572999999995
263325,13208.973700000006
263326,28.927599999999995
263327,25774.03949999999
263328,11545.811499999994
263329,822.7963000000002
263330,873.0224999999997
263331,861.5371000000004
263332,2950.3074000000006
263333,9413.7049
263334,22835.274900000004
263335,10381.609400000008
263336,11103.7834
263337,3084.696599999998
263338,2150.123400000001
263339,8914.28870000001
263340,47919.589999999975
263341,9461.171099999998
263342,12712.373799999996
263343,18554.608900000003
263344,5288.055899999999
263345,598.5042000000001
263346,11523.021999999995
263347,25610.541
263348,190.6274
263349,13171.433399999996
263350,41088.2122
263351,15883.510699999984
263352,5753.018099999995
263353,8446.732299999994
263354,5635.641099999999
263355,17857.33289999999
263356,3802.444400000001
263357,13195.408899999997
263358,1924.512800000001
263359,7579.426100000004
263360,9460.805099999996
263361,4950.127799999996
263362,63294.6641
263363,7018.675400000002
263364,1835.7782000000009
263365,4471.563399999999
263366,2524.7475000000004
263367,14826.489000000003
263368,249.7259
263369,9215.481500000002
263370,14902.483400000008
263371,6432.573800000001
263372,21476.209900000013
263373,3622.680799999999
263374,32541.409100000004
263375,7453.503299999996
263376,35799.91800000001
263377,2770.945
263378,36070.27000000002
263379,26350.253300000004
263380,675.3843999999999
263381,61914.25199999999
263382,14076.327399999996
263383,30.76239999999999
263384,2574.6557000000007
263385,5585.309500000002
263386,3438.0105999999987
263387,30346.851300000013
263388,940.3322
263389,511.8188000000004
263390,1369.945
263391,21054.298099999996
263392,9183.360100000007
263393,8888.232799999992
263394,58728.81009999997
263395,6.774700000000001
263396,7447.508100000002
263397,7203.361899999998
263398,18930.118999999984
263399,1367.9687000000004
263400,3710.6609999999982
263401,11291.268499999998
263402,34039.31330000003
263403,157.1823999999999
263404,4715.712799999997
263405,698.1839000000001
263406,2554.3180999999995
263407,16042.705600000005
263408,1398.466499999999
263409,7820.500799999997
263410,22482.92899999997
263411,10528.432699999994
263412,2149.376800000002
263413,15.328399999999986
263414,15907.660499999998
263415,3029.0915999999997
263416,6531.222499999996
263417,42113.31220000002
263418,88.57800000000002
263419,36339.11379999999
263420,2684.149099999999
263421,11640.758800000003
263422,5576.290700000007
263423,14304.683599999997
263424,796.8807999999999
263425,235.1193
263426,12333.4585
263427,3469.5157000000017
263428,955.5023999999992
263429,123.3468
263430,38479.65529999998
263431,872.1727000000002
263432,7229.615499999998
263433,13375.858200000006
263434,24213.666800000025
263435,65817.79270000005
263436,505.3440000000001
263437,2284.7541
263438,61477.86100000001
263439,55843.67579999996
263440,48297.201000000015
263441,438.8345999999999
263442,22727.087400000037
263443,3077.1510000000007
263444,22651.6276
263445,40974.617899999976
263446,25638.19249999999
263447,552.5197000000004
263448,25213.420299999987
263449,16117.058100000007
263450,356.41880000000003
263451,44027.133199999975
263452,1827.7015999999992
263453,392.3412
263454,10488.562399999988
263455,10731.574200000006
263456,8844.133799999989
263457,40.58780000000005
263458,474.3216999999997
263459,1718.8610000000012
263460,3082.249799999996
263461,1944.5281999999972
263462,268.0497999999998
263463,2820.978700000001
263464,182.95729999999995
263465,6952.109799999998
263466,2523.1959999999967
263467,1521.3684999999998
263468,38191.38880000003
263469,1289.9346000000005
263470,13374.913800000006
263471,7423.514299999997
263472,6633.664400000003
263473,19.543800000000022
263474,809.2405000000003
263475,5988.981399999998
263476,31025.263800000004
263477,147.97849999999988
263478,5552.881399999995
263479,9188.954900000006
263480,17652.49829999999
263481,43362.205799999945
263482,5112.245200000001
263483,1024.3146000000013
263484,21226.6208
263485,16755.590599999992
263486,9842.658799999988
263487,26259.12
263488,65.00249999999997
263489,2801.1395000000025
263490,39935.65860000003
263491,15882.044399999982
263492,44329.02750000002
263493,24300.56179999999
263494,11591.624799999989
263495,26759.20800000001
263496,26.86509999999997
263497,97.7825
263498,17623.627599999993
263499,5630.986500000003
263500,365.5556000000004
263501,70993.27190000007
263502,7777.267499999999
263503,862.5631000000001
263504,16526.4372
263505,166.1302
263506,64078.93699999999
263507,40351.88780000002
263508,30.374599999999987
263509,348.3701000000001
263510,13144.481700000004
263511,10866.614700000004
263512,1828.523300000001
263513,19808.448300000004
263514,36854.10699999998
263515,8209.665599999997
263516,35038.120800000026
263517,1839.8531000000023
263518,2845.919499999999
263519,39850.31470000001
263520,13692.852200000005
263521,381.9257000000003
263522,25178.4259
263523,8885.432499999992
263524,362.9218
263525,599.6501999999997
263526,164.56510000000006
263527,700.7556
263528,7092.189099999997
263529,1038.9490999999994
263530,24226.2769
263531,6492.751799999996
263532,792.9911000000009
263533,17217.037400000016
263534,8190.044999999992
263535,37464.66360000003
263536,4833.133900000001
263537,2258.6428000000024
263538,65742.73449999993
263539,16597.934700000013
263540,1397.0459000000003
263541,3722.1555000000017
263542,8273.147099999996
263543,14810.6206
263544,9130.605500000003
263545,8131.925100000006
263546,6419.834999999996
263547,6818.450200000005
263548,31751.035900000006
263549,28.15330000000001
263550,9393.332199999995
263551,765.8068
263552,1012.5952
263553,20760.975900000005
263554,9862.112099999997
263555,2248.6683
263556,17751.732300000007
263557,1634.9604000000002
263558,26.64100000000001
263559,482.9780999999993
263560,16454.593000000015
263561,36024.19460000002
263562,16025.422799999984
263563,9517.2064
263564,14195.105299999988
263565,2718.0394
263566,10492.3034
263567,17068.399100000006
263568,14821.175599999991
263569,14438.424099999986
263570,4115.864700000003
263571,30166.8261
263572,2738.2405
263573,3897.305299999999
263574,39798.5185
263575,1767.0015000000014
263576,26.9528
263577,20714.1384
263578,29397.630800000006
263579,69162.0744
263580,7944.944100000005
263581,3289.1359
263582,10863.129400000009
263583,16906.479599999984
263584,25399.6666
263585,64130.65799999995
263586,173.42669999999995
263587,16420.37389999999
263588,10346.204500000002
263589,1798.516200000001
263590,13405.237499999994
263591,14595.78099999999
263592,56136.14320000003
263593,16545.130399999995
263594,33984.462800000016
263595,8573.031599999998
263596,19407.38540000001
263597,5502.442699999999
263598,18857.007999999987
263599,29562.181200000014
263600,1768.5897999999995
263601,2998.7967000000017
263602,324.69300000000027
263603,24083.65890000001
263604,18389.58589999998
263605,2597.451500000002
263606,35.2869
263607,74.34379999999999
263608,7461.780899999995
263609,5239.2587
263610,19580.36220000003
263611,26878.95049999999
263612,46645.55169999998
263613,2398.5606
263614,40973.15400000001
263615,12386.244900000009
263616,3528.909999999996
263617,5359.207099999999
263618,4464.584599999995
263619,27.783
263620,23250.02470000002
263621,11244.036700000002
263622,11571.350500000002
263623,40299.75240000004
263624,14653.170400000008
263625,1542.8039
263626,20501.01110000001
263627,2638.2394
263628,490.55240000000026
263629,9114.761700000012
263630,1001.6807999999996
263631,2883.586
263632,6309.867999999992
263633,45735.2274
263634,15979.070200000013
263635,27.815200000000008
263636,3743.1152000000016
263637,11557.4008
263638,6702.475000000001
263639,26213.721000000016
263640,3987.222200000001
263641,6069.433699999998
263642,11971.630100000002
263643,31984.963000000003
263644,5125.449999999998
263645,37465.62099999997
263646,23592.95860000001
263647,1300.1312999999996
263648,9472.891700000002
263649,792.0952000000001
263650,31824.397300000008
263651,20.07710000000002
263652,8133.538100000008
263653,22764.698600000003
263654,3662.424899999998
263655,44.58909999999999
263656,211.97259999999997
263657,3867.7635999999993
263658,222.5807000000002
263659,11465.936899999995
263660,12208.232700000002
263661,9579.4386
263662,28411.959499999983
263663,123.81750000000004
263664,2308.137399999999
263665,8685.304899999986
263666,40652.17040000003
263667,13975.8806
263668,26741.33829999999
263669,1550.6622999999995
263670,2598.209399999999
263671,3709.2040000000015
263672,103.4428
263673,26878.3227
263674,4365.100100000002
263675,4007.870899999999
263676,32493.806100000027
263677,4236.229300000005
263678,36272.27899999999
263679,15700.934200000003
263680,5188.789999999997
263681,18.263000000000005
263682,175.69259999999983
263683,764.4706
263684,5212.765999999996
263685,10416.187300000009
263686,20805.941299999995
263687,34094.4792
263688,3226.7379000000037
263689,24384.95370000001
263690,8232.4346
263691,221.93529999999976
263692,5518.161600000001
263693,24.021700000000006
263694,10748.6397
263695,21211.507
263696,133.49129999999997
263697,690.3422
263698,16376.685200000002
263699,8619.608900000012
263700,926.1822
263701,2920.580300000001
263702,1175.8101000000008
263703,7431.363699999994
263704,2480.613799999998
263705,5235.240999999998
263706,22116.1487
263707,10385.5667
263708,10451.137300000011
263709,22062.76509999999
263710,17393.53249999999
263711,5546.703900000001
263712,3801.9361
263713,14.841
263714,894.9405000000002
263715,13517.512200000008
263716,1745.5171999999998
263717,3091.8895999999986
263718,4371.635299999999
263719,3535.537000000001
263720,11270.956299999996
263721,1691.4022000000002
263722,4148.993600000005
263723,5429.618400000001
263724,32307.67200000004
263725,39543.07099999998
263726,8688.719800000003
263727,6758.8628
263728,26001.468099999995
263729,494.6211
263730,17068.78919999999
263731,70942.86070000002
263732,2988.188399999999
263733,9106.577200000009
263734,13948.49219999999
263735,3780.921200000001
263736,21672.69460000001
263737,6145.865899999997
263738,9538.688000000007
263739,12984.23780000001
263740,16209.449599999994
263741,50663.98159999996
263742,51105.9177
263743,1628.116
263744,1877.7896000000003
263745,50861.88660000003
263746,93.84770000000005
263747,58280.155
263748,1650.9864000000002
263749,21295.32340000001
263750,2204.804499999998
263751,12978.503499999992
263752,9478.408000000005
263753,24738.99880000001
263754,566.4722999999998
263755,2388.1424000000006
263756,6331.667599999998
263757,12145.778099999998
263758,10406.8699
263759,48130.97909999999
263760,3999.6044000000015
263761,8057.953500000002
263762,39241.254000000015
263763,4372.435799999999
263764,23103.623400000008
263765,26089.603499999983
263766,6153.421000000005
263767,7556.8738
263768,9567.527200000004
263769,11523.45099999999
263770,26829.95669999999
263771,18852.21730000001
263772,16484.354200000005
263773,322.2372000000002
263774,16100.059800000006
263775,21144.534700000007
263776,3284.548500000001
263777,3743.5779000000016
263778,14272.856799999992
263779,54252.6428
263780,3320.8743
263781,8093.734700000002
263782,292.6678000000001
263783,21452.4294
263784,4103.2849
263785,4450.577300000005
263786,8883.753299999997
263787,7349.677600000001
263788,1784.1816000000017
263789,12275.576899999996
263790,317.4114000000001
263791,6424.395699999998
263792,1386.3921999999998
263793,25928.856300000003
263794,3440.409600000001
263795,12609.9693
263796,8417.125300000007
263797,19887.22
263798,4806.5956000000015
263799,25317.60829999998
263800,87.54380000000006
263801,122.06909999999988
263802,3718.555399999999
263803,20686.4727
263804,54360.81339999999
263805,39311.68009999999
263806,17549.29480000001
263807,5492.7521
263808,765.4882000000001
263809,1995.1401
263810,11164.16439999999
263811,882.8145999999999
263812,2900.5626000000034
263813,5578.582599999992
263814,6562.406200000003
263815,1889.9818
263816,75.56879999999997
263817,3460.0442000000003
263818,2081.4831999999983
263819,11894.9343
263820,45151.79789999998
263821,607.8443999999996
263822,378.83140000000026
263823,788.4618
263824,85.68109999999999
263825,9724.4962
263826,25943.86260000001
263827,20204.92059999999
263828,7769.047200000001
263829,14012.241799999989
263830,391.2052
263831,32100.575099999973
263832,53.14099999999995
263833,3746.2665
263834,3168.602600000001
263835,27.423700000000014
263836,6109.019699999995
263837,129.5243
263838,19.489500000000017
263839,23471.849499999997
263840,21.42170000000002
263841,143.44109999999984
263842,17017.131600000008
263843,21608.4687
263844,196.9851000000001
263845,5436.0745000000015
263846,58063.97869999999
263847,159.63820000000004
263848,44582.2165
263849,1082.9293999999986
263850,6948.935899999996
263851,3437.7063000000026
263852,51.63400000000002
263853,10424.503299999997
263854,13545.8605
263855,29291.75520000001
263856,1768.7694000000004
263857,1390.2721000000006
263858,2148.8872000000006
263859,18379.9981
263860,54907.79640000001
263861,17041.394200000006
263862,1666.792
263863,10669.044500000007
263864,22156.975699999974
